rated,turns,increment_code,white_rating,black_rating,first_move,second_move,opening_ply
TRUE,78,10+5,1772,1770,Nf3,c5,5
TRUE,47,8+2,1799,1782,e4,e5,6
TRUE,33,10+10,1820,1792,e4,e5,5
TRUE,103,5+10,1734,1805,e4,e5,6
TRUE,46,10+0,1696,1797,e4,e5,6
TRUE,79,1+30,1695,1789,d4,d5,3
TRUE,73,10+8,1780,1722,Nf3,d6,4
FALSE,37,5+8,1914,1780,e4,e5,10
FALSE,23,5+5,1786,1966,e4,d5,4
TRUE,41,8+0,1882,1806,c3,e5,1
TRUE,29,8+0,1792,1898,Nf3,c6,2
TRUE,50,10+10,1760,1782,d4,d5,3
FALSE,85,8+0,1818,1793,Nf3,Nc,2
TRUE,29,5+15,1785,2054,e4,e6,5
TRUE,39,10+0,1215,1511,e4,e6,3
TRUE,39,10+0,1687,1218,g4,d5,3
TRUE,35,2+15,1316,1237,e4,e5,4
TRUE,32,2+15,1261,1279,e4,e5,3
TRUE,21,2+15,1228,1292,e4,e5,3
FALSE,13,180+0,1255,1151,g3,Nf6,2
TRUE,79,10+8,1391,1161,d4,g6,7
TRUE,43,10+15,1142,1066,g3,c6,1
TRUE,40,15+5,1162,1242,g3,e5,1
TRUE,78,15+0,1204,1187,e4,g6,2
TRUE,29,6+3,1229,1215,e4,g6,2
FALSE,12,5+30,1336,1190,d4,g6,2
TRUE,47,15+0,1150,1223,g3,e5,1
FALSE,40,20+10,1450,1150,d4,g6,2
TRUE,85,60+60,1425,1164,e4,g6,4
TRUE,46,180+0,1452,1108,e4,g6,4
FALSE,65,180+0,1255,1108,g3,g6,2
FALSE,17,180+0,1108,1255,Nf3,e5,3
FALSE,73,180+0,1255,1108,g3,g6,10
FALSE,91,180+0,1255,1108,e3,e6,1
FALSE,88,180+0,1108,1255,e3,d5,3
FALSE,64,180+0,1255,1108,e3,e6,10
TRUE,90,5+8,1142,1431,e4,e6,4
TRUE,57,3+10,1107,1022,e4,Nf6,5
FALSE,32,180+0,1107,1352,e4,e5,3
TRUE,45,10+0,1581,1513,b3,c5,2
TRUE,69,10+0,1505,1393,c4,c5,2
TRUE,25,10+0,1493,1517,e4,c5,3
TRUE,50,10+0,1494,1506,c4,c5,2
TRUE,75,10+0,1497,1494,c4,e6,2
TRUE,90,10+0,1572,1484,d4,d5,4
TRUE,14,10+0,1492,1563,c4,e5,5
TRUE,37,10+0,1511,1502,e4,c5,4
TRUE,52,10+0,1513,1527,c4,Nf6,4
TRUE,52,10+0,1478,1503,d4,d5,4
TRUE,54,10+0,1513,1541,c4,f5,2
TRUE,22,10+0,1322,1507,e4,c5,3
TRUE,31,10+0,1504,1509,e4,c5,3
TRUE,85,10+0,1502,1500,c4,e5,3
TRUE,64,10+0,1491,1505,c4,d5,2
TRUE,9,10+0,1512,1490,e4,c5,3
TRUE,40,10+0,1502,1469,c4,e6,2
TRUE,132,10+0,1497,1491,e4,c5,3
TRUE,42,10+0,1430,1482,e4,c5,3
TRUE,50,10+0,1465,1493,e4,c5,6
TRUE,37,10+0,1476,1432,c4,e5,2
TRUE,117,10+0,1501,1486,e4,c5,3
TRUE,70,10+0,1531,1473,g4,c5,1
TRUE,14,10+0,1483,1521,c4,c5,5
TRUE,59,10+0,1491,1493,e4,c5,3
TRUE,39,10+0,1480,1592,c4,e5,2
TRUE,26,10+0,1479,1514,c4,e6,2
TRUE,58,10+0,1468,1468,e4,c5,9
TRUE,104,10+0,1479,1462,c4,e5,2
TRUE,63,10+0,1624,1486,e4,c5,9
TRUE,97,10+0,1476,1469,c4,e5,2
TRUE,51,10+0,1467,1404,c4,d5,2
TRUE,63,10+0,1479,1427,c4,e5,6
TRUE,33,10+0,1489,1478,e4,c5,3
TRUE,79,10+0,1467,1468,c4,e5,6
TRUE,33,10+0,1578,1475,e4,c5,9
TRUE,11,10+0,1466,1395,c4,g6,2
TRUE,21,10+0,1532,1475,e4,c5,4
TRUE,17,10+0,1462,1545,c4,d5,2
TRUE,26,10+0,1536,1471,e4,c5,3
TRUE,29,10+0,1457,1550,c4,d5,2
TRUE,61,10+0,1422,1469,e4,c5,2
TRUE,39,10+0,1481,1436,c4,e5,3
TRUE,59,10+0,1477,1492,d4,c5,3
FALSE,27,10+15,1500,1407,e4,h6,2
FALSE,34,10+15,1407,1500,h3,e5,1
FALSE,17,10+0,1500,1407,e4,h6,2
FALSE,5,20+0,1937,1407,d4,h6,1
TRUE,47,8+0,2141,1414,e4,d6,3
TRUE,18,5+5,1500,1742,d3,e5,2
FALSE,9,12+0,1342,1221,e4,e5,7
TRUE,44,15+10,1254,1204,e4,e5,8
TRUE,53,15+10,1184,1269,e4,e5,7
TRUE,26,10+0,1203,1140,e4,e5,4
TRUE,7,5+8,1329,1215,e4,e5,3
TRUE,4,8+8,1325,1227,e4,e5,4
FALSE,45,8+0,1500,1227,f4,d5,2
TRUE,17,10+0,1233,1532,e4,e5,3
TRUE,57,13+3,1567,1238,e4,e5,6
TRUE,85,15+3,1681,1216,d4,d5,5
TRUE,171,15+3,1189,1373,e4,e5,4
TRUE,28,15+0,1162,1319,e4,Nc6,3
TRUE,78,10+15,1446,1133,e4,e5,5
FALSE,1,5+15,2404,1616,e4,,1
FALSE,91,10+5,1616,1657,e4,b6,2
TRUE,70,10+0,1499,1449,e4,d5,5
TRUE,48,20+0,1405,1365,e4,e5,3
TRUE,7,8+0,1302,1351,e4,c5,3
TRUE,30,20+3,989,1658,e4,e5,8
TRUE,52,20+3,989,1658,e4,e5,3
TRUE,2,10+10,1610,989,d4,e5,2
TRUE,3,10+10,989,1610,e4,d5,2
TRUE,3,15+10,1538,991,e4,e5,3
TRUE,20,15+0,1003,1246,e4,e5,3
TRUE,7,5+5,958,1274,e4,e5,3
FALSE,41,60+0,1500,963,e3,e5,1
FALSE,36,60+0,963,1500,d4,d6,3
TRUE,62,15+15,978,1179,d4,g6,8
TRUE,71,15+15,1172,996,d4,d5,3
TRUE,44,15+15,1032,1011,b4,e5,1
TRUE,33,15+15,1142,1061,e3,g5,1
FALSE,29,10+0,1424,1061,e4,g5,4
TRUE,64,45+4,1691,1451,e4,c5,3
TRUE,89,5+8,1471,1461,e4,c5,3
TRUE,57,10+10,1440,1451,e4,c5,3
TRUE,113,10+10,1450,1468,e4,e6,3
TRUE,34,10+10,1455,1679,e4,e5,8
TRUE,99,10+10,1454,1489,e4,e5,5
TRUE,32,10+10,1508,1440,e4,c5,3
TRUE,33,10+10,1425,1576,e4,e6,5
TRUE,103,10+10,1580,1420,Nf3,d5,4
TRUE,111,10+10,1418,1480,e4,b6,2
TRUE,18,10+10,1545,1402,c4,e5,2
TRUE,67,10+10,1392,1332,e4,c5,11
TRUE,81,10+10,1382,1388,e4,e5,8
TRUE,57,10+10,1347,1395,e4,c5,3
FALSE,99,10+10,1395,1367,e4,e5,5
TRUE,102,15+15,1418,1472,e4,Nc6,4
TRUE,40,15+15,1423,1645,e4,c5,3
FALSE,38,15+15,1500,1423,d4,c6,1
TRUE,20,20+30,1457,1418,e4,c5,6
TRUE,112,15+0,1421,1754,e4,e5,7
TRUE,91,45+5,1464,1432,e4,e5,4
TRUE,37,15+15,1363,1447,d4,c6,1
TRUE,115,45+0,1653,1453,d4,c6,1
TRUE,47,20+10,1710,1460,d4,c6,5
TRUE,46,20+10,1465,1706,e4,e5,7
TRUE,31,20+10,1701,1470,d4,d5,4
TRUE,53,20+30,1554,1479,d4,c6,1
TRUE,20,20+30,1488,1591,e4,e5,8
TRUE,167,20+30,1579,1497,e4,c6,6
TRUE,63,20+30,1482,1537,e4,c5,2
TRUE,70,20+30,1528,1468,e4,c6,7
TRUE,77,20+30,1467,1501,e4,e5,4
TRUE,41,20+30,1559,1472,d4,c6,5
TRUE,112,20+30,1549,1456,c4,c6,2
TRUE,68,30+0,1436,1434,d4,c6,1
TRUE,59,60+0,1858,1436,e4,c6,8
TRUE,96,20+30,1431,1585,e4,e5,8
TRUE,80,20+30,1443,1471,e4,e5,5
TRUE,67,10+0,1661,1132,e4,e5,4
TRUE,36,10+0,1073,1135,e3,e5,1
TRUE,91,10+0,1551,1142,e4,e5,3
TRUE,16,5+10,1155,1483,e4,e5,5
TRUE,24,10+10,1780,1157,e4,e5,5
TRUE,8,10+0,1157,2312,e4,c5,3
TRUE,18,10+0,1164,1616,e4,e5,3
TRUE,103,10+0,1563,1173,d4,e6,4
TRUE,10,10+0,1805,1176,d4,e6,2
TRUE,76,10+0,1209,1320,e4,e5,3
TRUE,106,8+10,1215,1703,e4,e5,4
TRUE,26,6+3,1515,1127,d4,e6,4
TRUE,13,6+3,1002,1534,e4,e5,3
TRUE,54,10+0,1009,1513,d3,Nf6,3
TRUE,67,10+0,1511,1017,e4,e6,3
TRUE,12,10+0,1027,1509,d3,Nf6,3
TRUE,57,10+180,1264,1064,e4,e6,3
TRUE,60,20+5,1072,1625,d3,Nc6,1
TRUE,16,90+0,1073,1939,d3,e5,3
TRUE,39,15+0,1793,1076,e4,e6,5
TRUE,9,5+10,1374,1115,e4,e6,4
TRUE,38,5+10,1539,1136,e4,e6,5
TRUE,34,6+10,1149,1677,d3,d5,1
TRUE,41,10+3,1535,1182,e4,e6,3
FALSE,26,180+0,1500,1182,e4,e6,2
TRUE,57,5+10,856,1541,d3,d5,1
TRUE,52,10+0,1435,2042,d4,d5,5
TRUE,31,10+0,1828,1500,e4,e5,7
TRUE,12,15+0,1353,1207,d4,g6,5
TRUE,35,15+2,1347,1013,d4,e6,2
TRUE,73,15+8,1334,1183,d4,h5,1
TRUE,86,10+0,1079,1325,e4,d5,2
TRUE,11,15+0,1314,1099,d4,d5,3
TRUE,2,5+6,1052,1304,d4,d5,2
FALSE,10,10+5,1100,1393,d4,Nf6,5
FALSE,81,10+5,1393,1100,e4,d5,5
FALSE,15,10+5,1100,1393,d4,c5,3
TRUE,12,10+5,1027,1084,e4,d5,4
TRUE,55,10+5,1065,1073,d4,d5,5
TRUE,81,10+5,1085,1082,d4,d5,3
TRUE,50,10+5,1104,1057,d4,c6,5
TRUE,46,10+5,1130,1019,e4,e6,4
TRUE,21,10+5,1125,1153,e4,d5,2
TRUE,27,10+5,1152,1159,e4,e5,3
TRUE,2,10+5,1112,1283,e4,d5,2
TRUE,54,10+0,1141,1098,e4,e5,3
TRUE,35,10+0,1080,1177,e4,d5,2
TRUE,23,10+0,1152,1206,d3,d5,1
TRUE,20,10+0,1145,1174,e4,d5,2
TRUE,10,10+0,1205,1199,e4,Nf6,4
TRUE,12,10+0,1216,1093,e4,c5,4
TRUE,4,10+0,1141,1175,e4,d5,2
TRUE,44,10+0,1018,1142,e4,d5,2
TRUE,22,10+0,1208,1140,e4,e5,6
TRUE,86,10+0,1195,1123,e4,e5,4
TRUE,50,10+0,1221,1168,e4,d5,5
TRUE,108,10+0,1054,1384,e4,e5,4
TRUE,41,15+15,1703,1484,e4,e6,5
TRUE,16,15+15,1455,1427,e4,e6,5
TRUE,21,15+15,1433,1306,e4,e5,11
TRUE,30,15+10,1469,1476,e4,d5,4
TRUE,109,7+2,1785,1481,e4,e6,3
TRUE,54,7+2,1315,1455,e4,e6,7
TRUE,96,7+2,1466,1815,e4,c5,10
TRUE,255,7+2,1585,1448,e4,e6,3
FALSE,68,20+0,1907,1448,Nf3,Nc,7
TRUE,39,15+5,1291,1451,e4,e6,7
TRUE,104,7+2,1278,1406,e4,e6,4
TRUE,54,7+2,1515,1404,e4,e6,5
TRUE,75,7+2,1473,1221,e4,e5,10
TRUE,67,7+2,1610,1599,e4,e6,3
FALSE,68,20+0,1907,1599,Nf3,Nc,7
TRUE,88,15+5,1299,1500,e4,e6,7
TRUE,54,120+0,1430,1500,d4,Nc6,3
TRUE,56,10+3,1576,1500,e4,Nc6,3
FALSE,39,5+8,1901,1500,e4,e5,3
TRUE,121,9+2,1093,1119,e4,e5,4
TRUE,44,10+5,1117,898,e4,e5,6
TRUE,27,30+7,1169,1133,e4,e5,5
TRUE,35,10+5,1106,1273,e4,e5,6
TRUE,45,15+1,1251,1119,e4,e5,8
TRUE,20,15+0,1128,1347,e4,e5,4
TRUE,78,10+3,1146,1355,e4,e5,5
TRUE,56,10+3,1254,1116,e4,e5,4
TRUE,141,10+3,1228,1133,d4,d5,3
TRUE,61,10+0,1705,1135,e4,e5,5
TRUE,64,10+0,1158,1306,e4,Nc6,3
TRUE,19,10+0,1759,1163,e4,e5,5
TRUE,26,10+0,1167,1627,e4,e5,6
TRUE,51,10+0,2023,1168,c4,e5,2
TRUE,115,7+2,1426,1178,e4,e6,5
TRUE,100,7+2,1200,1252,e4,e5,17
TRUE,75,7+2,1427,1213,e4,e5,7
TRUE,64,7+2,1303,1175,e4,e5,10
TRUE,14,15+0,1155,1424,e4,e6,6
FALSE,36,20+0,1155,1907,e4,e5,15
TRUE,85,7+2,1170,1302,e4,e5,18
TRUE,64,7+2,1173,1718,e4,e6,4
TRUE,77,7+2,1278,1204,e4,e5,10
TRUE,75,7+2,1473,1221,e4,e5,10
TRUE,74,7+2,1264,1288,e4,e5,17
FALSE,70,20+0,1907,1264,d4,Nc6,2
TRUE,38,15+5,1420,1239,e4,e5,5
TRUE,40,15+5,1277,1409,e4,e6,6
TRUE,31,20+10,1804,1284,e4,e5,5
TRUE,56,14+4,1406,1404,e4,c5,3
TRUE,47,15+5,1231,1516,e4,d5,4
TRUE,33,15+5,1466,1303,e4,e5,7
TRUE,32,15+5,1500,1458,e4,e5,4
TRUE,23,30+5,1127,1234,c4,e5,4
TRUE,77,30+5,1242,1162,e4,g6,2
TRUE,17,30+5,1104,1168,c4,e5,7
TRUE,128,30+5,1138,1276,c4,e5,3
TRUE,32,30+5,1186,1283,c4,e5,5
TRUE,48,30+5,1256,1301,c4,e5,5
TRUE,26,30+5,1102,1301,c4,c5,2
TRUE,46,20+5,1205,1279,c4,e5,4
FALSE,12,10+0,1311,1205,b3,e5,3
TRUE,32,15+5,1500,1311,e4,e5,4
TRUE,124,30+30,1676,2003,d4,d5,5
TRUE,17,30+30,2001,1571,e4,e5,7
FALSE,94,10+0,1629,2001,e4,d5,2
FALSE,23,10+3,1582,1079,e4,e5,5
FALSE,51,10+3,1582,1079,e4,e5,9
FALSE,38,5+5,1079,1582,Nf3,d5,4
FALSE,85,5+5,1582,1410,Nc3,Nc,1
FALSE,114,5+5,1410,1582,d4,Nf6,2
FALSE,70,5+5,1500,1582,d4,Nf6,2
FALSE,85,5+5,1582,1500,e4,Nf6,5
FALSE,62,5+5,1500,1582,d3,e5,3
FALSE,53,5+5,1582,1500,d4,d5,6
FALSE,60,5+5,1143,1591,e4,e6,2
FALSE,41,5+5,1591,1143,d4,Nf6,7
FALSE,20,5+5,1143,1591,e4,e5,4
FALSE,14,5+6,1143,1591,Nf3,d5,3
FALSE,51,5+6,1591,1143,e4,e5,6
FALSE,39,5+6,1591,1143,Nc3,e5,5
TRUE,70,8+0,924,1097,e4,d6,4
TRUE,9,17+3,918,996,e4,e5,5
TRUE,15,15+0,1146,1048,e4,e5,4
TRUE,80,15+0,1077,1359,e4,e5,4
TRUE,39,20+1,1196,1162,e4,e5,8
TRUE,66,10+1,1362,1157,e4,d5,2
FALSE,81,15+5,989,1362,e4,e5,7
FALSE,69,15+0,1033,1362,e4,Nf6,2
FALSE,28,10+15,1362,1500,e4,Nc6,2
TRUE,46,7+8,1500,1584,d4,d5,4
TRUE,113,10+0,1847,1541,d4,c5,3
TRUE,46,10+0,1555,1844,d4,e5,7
TRUE,114,10+0,1856,1819,d4,Nf6,4
TRUE,59,10+0,1681,1874,d4,e6,2
TRUE,93,10+0,1868,1663,d4,Nf6,7
TRUE,68,10+0,1741,1860,e4,e5,11
TRUE,84,10+0,1881,1518,d4,Nf6,6
TRUE,71,10+0,1573,1877,e4,e5,3
TRUE,61,10+0,1871,1704,d4,Nf6,9
TRUE,93,10+0,1858,1920,d4,Nf6,7
TRUE,49,10+0,1846,1834,d4,b6,2
TRUE,40,10+0,1836,1832,d4,d5,3
TRUE,168,10+0,1841,1914,d4,Nf6,6
TRUE,61,10+0,1826,1965,d4,d5,4
TRUE,28,10+0,1626,1820,e4,e6,2
TRUE,53,10+0,1818,1368,d4,Nf6,9
TRUE,61,10+0,1901,1827,e4,e6,3
TRUE,83,10+0,1791,1803,e4,e6,3
TRUE,71,10+0,1792,1788,d4,d5,7
TRUE,77,10+0,1780,1808,d4,d5,5
TRUE,97,10+0,1456,1789,e4,e6,3
TRUE,156,10+0,1802,1740,d4,c6,6
TRUE,69,10+0,2031,1807,d4,d5,4
TRUE,77,10+0,2182,1809,d4,e6,5
TRUE,65,10+0,2062,1814,d4,e6,2
TRUE,76,10+0,1828,1697,d4,d5,3
TRUE,29,10+0,1821,1699,d4,Nf6,9
TRUE,66,10+0,1915,1807,f4,d5,2
TRUE,91,10+0,1791,1929,d4,f5,5
TRUE,73,10+0,1922,1799,f4,e6,1
TRUE,62,10+0,1810,1817,d4,d5,4
TRUE,105,10+0,1822,1798,b4,d5,1
TRUE,75,10+0,1784,1871,c4,e5,2
TRUE,98,10+0,1788,2059,d4,d5,4
TRUE,72,10+0,1461,1785,d4,d5,3
TRUE,62,15+0,1094,1047,e4,e5,6
TRUE,54,15+8,1104,1280,b3,e5,4
TRUE,66,7+8,1633,1106,Nf3,b6,2
TRUE,37,15+4,1506,1109,b3,e6,1
FALSE,29,10+0,1109,1227,e4,e6,3
TRUE,55,15+5,1709,1117,e4,e6,3
TRUE,48,10+0,1302,1116,b4,d5,1
TRUE,73,10+0,1084,1370,d4,d5,4
TRUE,39,10+0,1732,1085,e4,e6,3
FALSE,49,8+5,2022,1085,d4,d5,4
TRUE,48,10+0,1086,1774,d4,d5,8
TRUE,79,15+0,1651,1087,e4,e5,6
TRUE,9,10+25,1319,1096,e3,d5,1
TRUE,51,7+5,1683,1097,e4,e6,4
TRUE,33,6+8,1080,1047,d4,b6,2
TRUE,94,15+3,1092,1247,e4,e5,3
TRUE,47,13+2,1707,1093,e4,e6,5
TRUE,27,15+15,1425,1099,e4,e6,4
TRUE,11,5+5,1121,1105,e4,e5,3
FALSE,70,10+0,1121,1501,e4,e5,3
TRUE,60,20+0,1126,1483,e4,e6,3
FALSE,27,15+0,1778,1126,e4,e6,3
FALSE,50,15+0,1186,1126,e3,e6,1
TRUE,73,10+0,1476,1131,e4,e6,5
FALSE,21,10+5,1884,1131,e4,e6,5
TRUE,39,10+10,1494,1137,e4,e6,3
TRUE,45,7+7,2335,2262,e4,c5,6
TRUE,110,7+7,2271,2322,e4,e5,9
TRUE,45,7+7,2307,2280,e4,c5,5
TRUE,40,7+7,2291,2290,d4,d5,9
TRUE,77,15+0,2269,2347,e4,e6,5
TRUE,47,14+0,2247,2323,Nf3,Nf,2
TRUE,45,5+5,2235,2118,d4,d5,12
TRUE,40,5+5,2126,2221,e4,e5,8
TRUE,41,15+0,2202,2234,e4,c5,9
TRUE,48,8+3,2193,2181,c4,e5,2
TRUE,62,5+5,2204,2157,d4,e6,10
TRUE,46,5+5,2120,2135,e4,e6,6
FALSE,31,25+0,2135,1151,d4,c5,6
FALSE,38,25+0,1151,2135,h4,d5,1
TRUE,34,8+0,1586,2133,e4,Nf6,7
TRUE,22,8+8,1635,2131,e4,e6,3
TRUE,92,18+0,1967,2116,e4,c6,11
TRUE,65,10+0,2080,2278,d4,d5,10
TRUE,53,10+0,2070,1821,e4,e6,5
TRUE,22,10+0,1791,2060,e4,d5,6
TRUE,68,10+0,2043,2032,e4,d5,8
TRUE,57,10+0,2016,1839,Nf3,c6,5
TRUE,52,10+0,1989,1945,e4,e6,5
TRUE,49,10+0,1943,2091,c4,Nf6,13
TRUE,51,10+0,1909,1887,e4,c6,10
TRUE,20,10+0,1729,1886,c4,Nf6,7
TRUE,137,10+3,1627,1627,e4,e6,4
TRUE,46,10+3,1657,1638,e4,c5,4
TRUE,39,10+3,1970,1666,d4,d6,5
TRUE,76,10+3,1696,1629,d4,d6,2
TRUE,126,10+3,1669,1792,e4,g6,2
TRUE,66,10+3,1714,1676,e4,d5,4
TRUE,106,10+3,1744,1440,e4,e5,5
TRUE,112,10+3,1573,1715,e4,d6,4
TRUE,46,10+3,1472,1691,d4,d6,2
TRUE,134,10+3,1787,1533,e4,d5,4
TRUE,80,10+3,1550,1755,d4,d6,3
TRUE,47,10+3,1757,1748,e4,e5,10
TRUE,88,10+3,1840,1606,d4,d6,2
TRUE,45,10+3,1589,1444,e4,d6,2
TRUE,76,10+3,1545,1684,e4,e5,6
TRUE,43,10+3,1500,1081,e4,e5,6
TRUE,43,5+10,2422,2324,e4,e5,11
TRUE,64,8+0,2458,2424,e4,e5,17
TRUE,39,15+0,2415,2331,e4,e5,12
TRUE,50,5+5,2420,2404,d4,Nf6,9
TRUE,150,10+0,2513,2383,e4,d6,2
TRUE,96,10+0,2469,2369,e4,g6,8
TRUE,136,10+0,2220,2374,e4,c5,13
TRUE,71,10+0,2367,2234,e4,c6,12
TRUE,86,10+0,2249,2359,d4,Nf6,12
TRUE,55,10+0,2324,2349,e4,c5,4
TRUE,28,10+0,2226,2342,e4,e6,7
TRUE,83,10+0,2331,2336,d4,Nf6,7
TRUE,117,10+0,2203,2346,e4,e5,10
TRUE,95,10+0,2338,2272,d4,Nf6,12
TRUE,98,10+0,2347,2394,d4,e5,2
TRUE,120,8+0,2355,2449,Nf3,Nf,7
TRUE,107,10+0,1817,1798,e4,e5,7
TRUE,154,30+0,1645,1737,e4,c5,4
TRUE,48,15+4,1641,1726,e4,c5,3
FALSE,38,10+0,1726,1653,e4,c5,5
FALSE,16,15+8,1592,1500,e4,e6,3
TRUE,44,5+5,1587,1519,e4,e5,6
TRUE,36,10+5,1547,1801,e4,e5,6
TRUE,59,20+0,1678,1618,e4,e5,4
TRUE,20,10+4,1674,1862,e4,e5,10
TRUE,3,12+0,1430,2173,e4,e5,3
FALSE,54,10+0,1430,1618,e4,d5,6
TRUE,42,20+0,1500,1810,e4,e5,6
TRUE,21,30+5,1257,1042,e4,d5,2
TRUE,46,7+5,971,1153,e4,e5,5
TRUE,23,5+8,1214,994,e4,d5,4
TRUE,55,6+20,1748,996,d4,d5,4
TRUE,63,10+0,1127,1193,e4,d5,2
FALSE,90,180+60,1193,1319,e4,e5,4
TRUE,24,15+0,1244,1394,e4,e5,3
TRUE,91,15+0,1386,1352,e4,e5,3
TRUE,33,10+7,1559,1500,e4,e5,5
TRUE,77,30+30,2131,2103,e4,c5,10
TRUE,91,10+0,2095,1991,c4,e5,2
TRUE,125,10+0,2088,1974,c4,e5,2
TRUE,41,5+5,2247,2094,e4,c5,6
TRUE,118,10+0,1453,1380,e4,e5,5
TRUE,49,10+0,1446,1317,e4,e5,7
TRUE,64,10+0,1459,1392,e4,e5,4
TRUE,42,10+0,1434,1449,e4,e5,11
FALSE,35,5+7,2621,1449,e4,e5,9
TRUE,67,90+30,1816,1409,e4,c5,11
TRUE,63,90+30,1757,1500,e4,c5,11
FALSE,71,60+30,1757,1500,c4,Nf6,10
FALSE,26,5+5,1500,1901,c4,e5,4
FALSE,19,5+5,1500,1161,c4,e5,2
FALSE,1,5+5,1500,2723,e4,,1
FALSE,42,5+5,1500,1937,c4,Nf6,4
FALSE,32,5+5,1500,2021,e4,e5,28
FALSE,24,5+5,1500,1477,c4,e5,3
FALSE,53,20+60,1500,1442,c4,c5,2
FALSE,89,20+60,1500,1849,c4,Nf6,7
FALSE,43,20+60,1500,1710,c4,e5,2
FALSE,85,20+60,1500,2047,c4,c5,4
FALSE,76,10+30,1500,1989,c4,Nf6,4
FALSE,51,10+30,1500,2117,c4,g6,2
FALSE,139,10+30,1500,1500,c4,Nf6,11
FALSE,78,10+30,1500,1535,c4,Nf6,4
FALSE,75,10+30,1500,2080,c4,Nf6,16
FALSE,89,10+30,1500,2054,c4,e6,4
FALSE,94,10+30,1500,2081,c4,Nf6,14
FALSE,72,30+30,2070,1500,e4,c5,11
FALSE,72,30+30,1916,1500,d4,Nf6,13
FALSE,34,30+30,1500,1500,e4,c5,13
FALSE,134,30+30,1656,1500,e4,c5,12
FALSE,64,30+30,1557,1500,e4,c5,4
FALSE,28,30+30,1500,1615,c4,f5,2
FALSE,80,30+30,1500,1679,c4,e5,2
FALSE,53,30+30,1500,2122,c4,e6,2
FALSE,45,30+30,1500,1259,c4,d5,2
FALSE,70,30+30,1500,2003,c4,e5,2
FALSE,47,30+30,1500,1758,c4,e5,2
FALSE,59,30+30,1500,1960,c4,f5,2
FALSE,67,30+30,1500,1869,c4,c5,6
FALSE,124,40+30,1500,2445,e4,c5,9
TRUE,73,10+0,1826,1851,e4,c5,6
TRUE,110,10+0,1854,1814,e4,Nc6,3
TRUE,156,5+5,1813,1834,d4,e6,3
TRUE,62,10+0,1828,1801,e4,Nc6,5
TRUE,21,8+0,1900,1810,d4,d5,3
TRUE,64,8+0,1819,1891,e4,b6,2
TRUE,35,8+0,1882,1828,d4,d5,3
TRUE,75,7+3,1813,1940,e4,c5,5
TRUE,23,8+0,2035,1818,d4,d5,4
TRUE,55,10+0,1912,1827,e4,c5,3
TRUE,9,10+0,1227,1204,e4,e5,5
TRUE,38,10+0,1253,1236,e4,c6,2
TRUE,100,10+0,1245,1294,e4,e6,4
TRUE,60,10+0,1234,1235,e4,c6,2
TRUE,57,10+0,1254,1245,e4,e5,4
TRUE,137,10+0,1277,1255,e4,e5,5
TRUE,132,10+0,1265,1267,e4,c5,4
TRUE,58,10+0,1275,1286,e4,d5,2
TRUE,102,10+0,1256,1286,d4,d5,4
TRUE,22,10+0,1298,1244,e4,d5,2
TRUE,67,10+0,1231,1311,e4,c6,2
TRUE,60,10+0,1291,1301,e4,c6,2
TRUE,55,10+0,1290,1290,e4,e5,5
TRUE,112,10+0,1300,1319,e4,c5,3
TRUE,53,10+0,1345,1310,e4,c6,8
TRUE,58,10+0,1330,1320,e4,e5,5
TRUE,11,10+0,1309,1314,e4,e5,5
TRUE,101,10+0,1298,1369,e4,Nf6,5
TRUE,39,10+0,1306,1307,e4,e5,3
TRUE,28,10+0,1318,1318,e4,d5,2
TRUE,89,10+0,1378,1326,d4,d5,4
TRUE,101,10+0,1336,1355,e4,e5,3
TRUE,45,10+0,1365,1345,e4,e5,4
TRUE,76,10+0,1356,1355,e4,h5,2
TRUE,136,10+0,1315,1346,d4,c6,4
TRUE,81,10+0,1388,1356,e4,e5,6
TRUE,63,10+0,1335,1333,e4,c6,7
TRUE,37,10+0,1325,1262,e4,c5,3
TRUE,61,10+0,1316,1282,e4,e5,6
TRUE,137,10+0,1312,1316,d4,c6,4
TRUE,86,10+0,1277,1306,e4,c6,5
TRUE,17,10+0,1244,1297,d4,c6,6
TRUE,45,10+0,1288,1254,e4,d5,2
TRUE,96,10+0,1346,1276,e4,c6,2
TRUE,37,0+15,2013,1773,e4,c5,5
TRUE,57,5+5,2105,1806,d4,Nf6,6
TRUE,46,14+0,1836,1741,e4,e5,7
TRUE,128,10+10,1858,1903,g3,c6,4
FALSE,14,10+4,1793,2131,e4,e6,9
FALSE,23,10+4,1754,2131,e4,e6,3
FALSE,46,10+4,1596,2131,d4,e6,6
FALSE,77,20+0,1236,2131,e4,c6,5
TRUE,73,5+6,2135,1980,e4,c5,14
TRUE,71,7+3,1540,2025,e4,c5,3
TRUE,51,10+0,1709,1703,g3,e5,1
TRUE,29,60+0,1707,1542,e4,e5,3
FALSE,70,20+8,1127,1707,e4,e5,6
TRUE,107,15+1,1699,1366,e4,Nf6,2
TRUE,59,10+0,1679,1517,e4,e6,3
TRUE,89,5+5,1645,1411,e4,d5,6
TRUE,50,5+5,1416,1625,e4,e5,6
FALSE,88,10+0,1500,1625,e4,e5,4
FALSE,43,5+8,1625,1500,e4,e5,3
TRUE,23,180+0,1618,1136,e4,c5,2
FALSE,63,10+5,1618,1500,e4,e5,3
